Number,HeightM,WeightKg,BaseExperience,ArtworkURL,AnimatedGifURL,CaptureRate,BaseHappiness,GenderRate,Genus,FlavorText,Color,Shape,Habitat,EggGroup1,EggGroup2,GrowthRate
974,1.2,45.0,67,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/974.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/974.gif,150,50,4,Terra Whale Pokémon,It lives in frigid regions in pods of five or so individuals. It loves the minerals found in snow and ice.,White,Upright,Unknown,Ground,,Medium Slow
975,4.5,700.0,182,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/975.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/975.gif,50,50,4,Terra Whale Pokémon,"Ice energy builds up in the horn on its upper jaw, causing the horn to reach cryogenic temperatures that freeze its surroundings.",White,Upright,Unknown,Ground,,Medium Slow
976,2.5,90.0,167,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/976.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/976.gif,100,50,4,Jettison Pokémon,"Veluza has excellent regenerative capabilities. It sheds spare flesh from its body to boost its agility, then charges at its prey.",Gray,Fish,Unknown,Water2,,Fast
977,12.0,220.0,265,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/977.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/977.gif,25,50,4,Big Catfish Pokémon,"It treats Tatsugiri like its boss and follows it loyally. Though powerful, Dondozo is apparently not very smart.",Blue,Fish,Unknown,Water2,,Slow
978,0.3,8.0,166,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/978.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/978.gif,100,50,4,Mimicry Pokémon,"Tatsugiri is an extremely cunning Pokémon. It feigns weakness to lure in prey, then orders its partner to attack.",Pink,Fish,Unknown,Water2,,Medium Slow
979,1.2,56.0,268,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/979.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/979.gif,45,50,4,Rage Monkey Pokémon,It imbues its fists with the power of the rage that it kept hidden in its heart. Opponents struck by these imbued fists will be shattered to their core.,Gray,Humanoid,Unknown,Ground,,Medium
980,1.8,223.0,151,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/980.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/980.gif,90,50,4,Spiny Fish Pokémon,It lives at the bottom of ponds and swamps. It will carry Wooper on its back and ferry them across water from one shore to the other.,Brown,Quadruped,Unknown,Water1,Ground,Medium
981,3.2,160.0,260,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/981.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/981.gif,45,50,4,Long Neck Pokémon,The hardened head from the tail protects the head of the main body as Farigiraf whips its long neck around to headbutt enemies.,Brown,Quadruped,Unknown,Ground,,Medium
982,3.6,39.2,182,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/982.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/982.gif,45,50,4,Land Snake Pokémon,"It drives enemies out of its nest by sucking in enough air to fill its long, narrow lungs, then releasing the air in an intense blast.",Yellow,Squiggle,Unknown,Ground,,Medium
983,2.0,120.0,275,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/983.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/983.gif,25,50,4,Big Blade Pokémon,"Though it commands a massive army in battle, it’s not skilled at devising complex strategies. It just uses brute strength to keep pushing.",Black,Humanoid,Unknown,Humanshape,,Medium
984,2.2,320.0,285,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/984.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/984.gif,30,0,-1,Paradox Pokémon,"This creature resembles a mysterious Pokémon that, according to a paranormal magazine, has lived since ancient times.",Purple,Quadruped,Unknown,No Eggs,,Slow
985,1.2,8.0,285,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/985.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/985.gif,50,0,-1,Paradox Pokémon,It resembles a mysterious Pokémon described in a paranormal magazine as a Jigglypuff from one billion years ago.,Pink,Upright,Unknown,No Eggs,,Slow
986,1.2,21.0,285,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/986.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/986.gif,50,0,-1,Paradox Pokémon,It bears a slight resemblance to a Pokémon described in a dubious magazine as a cross between a dinosaur and a mushroom.,Gray,Quadruped,Unknown,No Eggs,,Slow
987,1.4,4.0,285,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/987.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/987.gif,30,0,-1,Paradox Pokémon,"It has similar features to a ghostly pterosaur that was covered in a paranormal magazine, but the two have little else in common.",Gray,Wings,Unknown,No Eggs,,Slow
988,3.2,92.0,285,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/988.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/988.gif,30,0,-1,Paradox Pokémon,This Pokémon somewhat resembles an ancient form of Volcarona that was introduced in a dubious magazine.,Red,Quadruped,Unknown,No Eggs,,Slow
989,2.3,60.0,285,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/989.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/989.gif,30,0,-1,Paradox Pokémon,"It slightly resembles a Magneton that lived for 10,000 years and was featured in an article in a paranormal magazine.",Gray,Quadruped,Unknown,No Eggs,,Slow
990,0.9,240.0,285,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/990.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/990.gif,30,0,-1,Paradox Pokémon,Sightings of this Pokémon have occurred in recent years. It resembles a mysterious object described in an old expedition journal.,Gray,Quadruped,Unknown,No Eggs,,Slow
991,0.6,11.0,285,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/991.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/991.gif,50,0,-1,Paradox Pokémon,It resembles a mysterious object mentioned in an old book. There are only two reported sightings of this Pokémon.,Red,Upright,Unknown,No Eggs,,Slow
992,1.8,380.7,285,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/992.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/992.gif,50,0,-1,Paradox Pokémon,"This Pokémon shares many similarities with Iron Hands, an object mentioned in a certain expedition journal.",Gray,Humanoid,Unknown,No Eggs,,Slow
993,1.3,111.0,285,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/993.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/993.gif,30,0,-1,Paradox Pokémon,"It’s possible that Iron Jugulis, an object described in an old book, may actually be this Pokémon.",Blue,Upright,Unknown,No Eggs,,Slow
994,1.2,36.0,285,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/994.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/994.gif,30,0,-1,Paradox Pokémon,"No records exist of this species being caught. Data is lacking, but the Pokémon’s traits match up with an object described in an old book.",Yellow,Bug Wings,Unknown,No Eggs,,Slow
995,1.6,303.0,285,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/995.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/995.gif,30,0,-1,Paradox Pokémon,Some of its notable features match those of an object named within a certain expedition journal as Iron Thorns.,Green,Upright,Unknown,No Eggs,,Slow
996,0.5,17.0,64,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/996.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/996.gif,45,50,4,Ice Fin Pokémon,"This Pokémon lives in forests and craggy areas. Using the power of its dorsal fin, it cools the inside of its nest like a refrigerator.",Gray,Upright,Unknown,Dragon,Mineral,Slow
997,0.8,30.0,148,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/997.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/997.gif,25,50,4,Ice Fin Pokémon,It attacks with the blade of its frozen dorsal fin by doing a front flip in the air. Arctibax’s strong back and legs allow it to pull off this technique.,Gray,Upright,Unknown,Dragon,Mineral,Slow
998,2.1,210.0,300,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/998.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/998.gif,10,50,4,Ice Dragon Pokémon,It launches itself into battle by flipping upside down and spewing frigid air from its mouth. It finishes opponents off with its dorsal blade.,Gray,Upright,Unknown,Dragon,Mineral,Slow
999,0.3,5.0,60,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/999.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/999.gif,45,50,-1,Coin Chest Pokémon,It lives inside an old treasure chest. Sometimes it gets left in shop corners since no one realizes it’s actually a Pokémon.,Brown,Blob,Unknown,No Eggs,,Slow
1000,1.2,30.0,275,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1000.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/1000.gif,45,50,-1,Coin Entity Pokémon,It has a sturdy body made up of stacked coins. Gholdengo overwhelms its enemies by firing coin after coin at them in quick succession.,Yellow,Humanoid,Unknown,No Eggs,,Slow
1001,1.5,74.2,285,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1001.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/1001.gif,6,0,-1,Ruinous Pokémon,"It drains the life-force from vegetation, causing nearby forests to instantly wither and fields to turn barren.",Brown,Squiggle,Unknown,No Eggs,,Slow
1002,1.9,152.2,285,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1002.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/1002.gif,6,0,-1,Ruinous Pokémon,The hatred of those who perished by the sword long ago has clad itself in snow and become a Pokémon.,White,Quadruped,Unknown,No Eggs,,Slow
1003,2.7,699.7,285,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1003.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/1003.gif,6,0,-1,Ruinous Pokémon,"It slowly brings its exceedingly heavy head down upon the ground, splitting the earth open with huge fissures that run over 160 feet deep.",Brown,Quadruped,Unknown,No Eggs,,Slow
1004,0.4,4.9,285,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1004.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/1004.gif,6,0,-1,Ruinous Pokémon,The envy accumulated within curved beads that sparked multiple conflicts has clad itself in fire and become a Pokémon.,Red,Fish,Unknown,No Eggs,,Slow
1005,2.0,380.0,295,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1005.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/1005.gif,10,0,-1,Paradox Pokémon,"According to an article in a dubious magazine, this Pokémon has some connection to a phenomenon that occurs in a certain region.",Green,Quadruped,Unknown,No Eggs,,Slow
1006,1.4,35.0,295,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1006.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/1006.gif,10,0,-1,Paradox Pokémon,It’s possible that this is the object listed as Iron Valiant in a certain expedition journal.,White,Humanoid,Unknown,No Eggs,,Slow
1007,2.5,303.0,335,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1007.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/1007.gif,3,0,-1,Paradox Pokémon,"This Pokémon resembles Cyclizar, but it is far burlier and more ferocious. Nothing is known about its ecology or other features.",Red,Upright,Unknown,No Eggs,,Slow
1008,3.5,240.0,335,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1008.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/1008.gif,3,0,-1,Paradox Pokémon,This seems to be the Iron Serpent mentioned in an old book. The Iron Serpent is said to have turned the land to ash with its lightning.,Blue,Quadruped,Unknown,No Eggs,,Slow
1009,3.5,280.0,295,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1009.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/1009.gif,5,0,-1,Paradox Pokémon,"It resembles an illustration published in a paranormal magazine, said to be a depiction of a super-ancient Suicune.",Blue,Upright,Unknown,No Eggs,,Slow
1010,1.5,125.0,295,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1010.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/1010.gif,5,0,-1,Paradox Pokémon,"According to the few eyewitness accounts that exist, it used its shining blades to julienne large trees and boulders.",Green,Quadruped,Unknown,No Eggs,,Slow
1011,0.4,9.7,170,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1011.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/1011.gif,45,50,4,Candy Apple Pokémon,"The head sticking out belongs to the fore-wyrm, while the tail belongs to the core-wyrm. The two share one apple and help each other out.",Green,Heads,Unknown,Plant,Dragon,Slow
1012,0.1,1.1,62,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1012.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/1012.gif,120,50,-1,Matcha Pokémon,"Poltchageist looks like a regional form of Sinistea, but it was recently discovered that the two Pokémon are entirely unrelated.",Green,Ball,Unknown,Mineral,Indeterminate,Slow
